ID,Item_Name,Category,Location,Exported_To,sta_la,sta_lon,end_la,end_lon
8679,Laptop,Computers,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
4680,Laptop,Computers,Mumbai,India,19.075984,72.877656,20.593684,78.96288
2551,TV,Electronics,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
2885,Smartphone,Mobile,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
1072,Air Conditioner,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5984,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
2163,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
6886,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
3496,TV,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
9255,TV,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
5870,Microwave,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
965,Headphone,Electronics,Dhaka,India,23.804093,90.415238,20.593684,78.96288
1645,Laptop,Computers,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
95,Smartphone,Mobile,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
7631,Refrigerator,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
1303,Laptop,Computers,New York,India,40.712775,-74.005973,20.593684,78.96288
1216,Smartphone,Mobile,Berlin,China,52.520007,13.404954,35.86166,104.195397
8967,Washing Machine,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
9152,Microwave,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
1945,Headphone,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
2022,Washing Machine,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9257,Washing Machine,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
2600,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
8847,Headphone,Electronics,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
4907,TV,Electronics,Dhaka,China,23.804093,90.415238,35.86166,104.195397
7691,Air Conditioner,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
1607,Headphone,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
4991,Headphone,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
769,Smartphone,Mobile,Mumbai,India,19.075984,72.877656,20.593684,78.96288
5807,Microwave,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
7191,Washing Machine,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7015,Air Conditioner,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
8173,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5906,Air Conditioner,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5312,TV,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
8132,Laptop,Computers,Berlin,India,52.520007,13.404954,20.593684,78.96288
2221,TV,Electronics,New York,Germany,40.712775,-74.005973,51.165691,10.451526
7190,Washing Machine,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
6509,Refrigerator,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
1462,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3641,Headphone,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
4614,Headphone,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9803,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
2473,Air Conditioner,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
8314,Laptop,Computers,Dhaka,China,23.804093,90.415238,35.86166,104.195397
6766,Washing Machine,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9084,TV,Electronics,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
4889,Headphone,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
586,Headphone,Electronics,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
6714,Laptop,Computers,Berlin,China,52.520007,13.404954,35.86166,104.195397
6740,Refrigerator,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
2994,Microwave,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
4214,TV,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
8994,Refrigerator,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
1724,Smartphone,Mobile,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
6852,TV,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
7756,Smartphone,Mobile,London,Germany,52.727977,-1.882169,51.165691,10.451526
2479,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
1609,TV,Electronics,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
3757,Headphone,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
3193,Refrigerator,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6663,Laptop,Computers,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
3888,Washing Machine,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
2899,TV,Electronics,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
7691,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
8931,TV,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
5133,Refrigerator,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
3185,Refrigerator,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
4649,Microwave,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
7256,Refrigerator,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
8359,Microwave,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
5664,Headphone,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
9021,TV,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
9103,TV,Electronics,New York,China,40.712775,-74.005973,35.86166,104.195397
7453,TV,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
2410,TV,Electronics,Shanghai,India,31.230416,121.473701,20.593684,78.96288
6110,Laptop,Computers,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
1775,Refrigerator,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
198,Headphone,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
2210,Refrigerator,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
5567,Smartphone,Mobile,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
2788,Refrigerator,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9758,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
6063,Headphone,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
2157,TV,Electronics,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
1358,Washing Machine,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
8052,TV,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
730,Refrigerator,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
9115,Headphone,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
8179,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
7256,Microwave,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
8195,Microwave,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
4515,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
5820,Headphone,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
9835,Refrigerator,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
181,Washing Machine,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
2390,Smartphone,Mobile,New York,USA,40.712775,-74.005973,38.794595,-106.534838
1367,Refrigerator,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
9163,Refrigerator,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
1106,Washing Machine,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
2688,Smartphone,Mobile,London,USA,52.727977,-1.882169,38.794595,-106.534838
832,Washing Machine,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
5675,Air Conditioner,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
5547,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
6074,Washing Machine,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
5085,Laptop,Computers,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
9095,Refrigerator,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
7370,Washing Machine,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9182,Refrigerator,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4729,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
3468,Headphone,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
673,Air Conditioner,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4039,Refrigerator,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
9790,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
8504,Air Conditioner,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
2090,Microwave,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7589,Smartphone,Mobile,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
2128,Air Conditioner,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
9966,Air Conditioner,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
3518,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
3798,Air Conditioner,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
7274,Headphone,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
3992,Air Conditioner,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
4578,Refrigerator,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
7472,Microwave,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
1291,Washing Machine,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
2489,Washing Machine,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
4743,Smartphone,Mobile,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
6957,Smartphone,Mobile,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
8988,Refrigerator,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
9743,TV,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
2131,TV,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
9522,Smartphone,Mobile,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
8823,Washing Machine,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
4632,Refrigerator,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
2896,Headphone,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5666,Refrigerator,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
9742,Smartphone,Mobile,London,Germany,52.727977,-1.882169,51.165691,10.451526
7549,Smartphone,Mobile,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5887,TV,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
9167,Refrigerator,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
8622,Air Conditioner,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
2396,Washing Machine,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
6277,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
931,Air Conditioner,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
6069,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9591,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
7474,TV,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
1256,Washing Machine,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
6390,Headphone,Electronics,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
9047,Refrigerator,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
8093,Laptop,Computers,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
1048,Microwave,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
5760,Laptop,Computers,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
5491,Refrigerator,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
2903,Air Conditioner,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
442,Washing Machine,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
5550,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
2027,Refrigerator,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
7776,Washing Machine,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
1166,Microwave,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
5881,Air Conditioner,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
9493,Refrigerator,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
6681,TV,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
5628,Laptop,Computers,New York,Germany,40.712775,-74.005973,51.165691,10.451526
5401,TV,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
6587,Refrigerator,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
554,Laptop,Computers,Shanghai,India,31.230416,121.473701,20.593684,78.96288
6156,Washing Machine,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
1140,Smartphone,Mobile,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
5447,Refrigerator,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
7456,Smartphone,Mobile,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
5388,Washing Machine,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
7715,Laptop,Computers,New York,USA,40.712775,-74.005973,38.794595,-106.534838
9073,TV,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
4576,Air Conditioner,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
7658,Smartphone,Mobile,Shanghai,China,31.230416,121.473701,35.86166,104.195397
977,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
8705,Smartphone,Mobile,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
5567,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
6121,Air Conditioner,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
8469,Microwave,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
930,Microwave,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
6780,Microwave,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
7926,Washing Machine,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
1478,Air Conditioner,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
5475,Laptop,Computers,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
3324,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9661,Washing Machine,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
217,Headphone,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
8703,Laptop,Computers,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
7666,Washing Machine,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7929,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
7483,Microwave,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
652,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
6438,Laptop,Computers,New York,India,40.712775,-74.005973,20.593684,78.96288
9199,Air Conditioner,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
2661,Washing Machine,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
6193,Laptop,Computers,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
4188,Headphone,Electronics,Shanghai,India,31.230416,121.473701,20.593684,78.96288
883,Washing Machine,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
7341,Smartphone,Mobile,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
7712,Laptop,Computers,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
5063,Headphone,Electronics,New York,China,40.712775,-74.005973,35.86166,104.195397
2572,Microwave,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
6666,Refrigerator,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
5217,Smartphone,Mobile,London,Germany,52.727977,-1.882169,51.165691,10.451526
2433,Refrigerator,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
1486,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
2039,Washing Machine,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5153,Headphone,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
9045,Smartphone,Mobile,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
8787,Refrigerator,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
4365,TV,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
3347,Headphone,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
9377,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
8764,TV,Electronics,Mumbai,India,19.075984,72.877656,20.593684,78.96288
2893,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3422,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
366,Air Conditioner,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
6908,Refrigerator,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
8742,Microwave,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
922,Laptop,Computers,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9749,Air Conditioner,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
514,TV,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
3815,Microwave,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
5087,Air Conditioner,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
9404,Air Conditioner,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
3898,Air Conditioner,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
2855,Laptop,Computers,Dhaka,India,23.804093,90.415238,20.593684,78.96288
5981,Laptop,Computers,Shanghai,India,31.230416,121.473701,20.593684,78.96288
5575,Air Conditioner,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
126,Smartphone,Mobile,Mumbai,India,19.075984,72.877656,20.593684,78.96288
522,Laptop,Computers,Dhaka,China,23.804093,90.415238,35.86166,104.195397
8113,Headphone,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
5602,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
6467,Laptop,Computers,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
7804,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
543,Smartphone,Mobile,New York,Germany,40.712775,-74.005973,51.165691,10.451526
9428,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
8705,Laptop,Computers,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
2212,Washing Machine,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
2142,TV,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
3615,Smartphone,Mobile,Mumbai,India,19.075984,72.877656,20.593684,78.96288
4713,Headphone,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
5746,Headphone,Electronics,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
320,Microwave,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
1886,Smartphone,Mobile,New York,Germany,40.712775,-74.005973,51.165691,10.451526
5193,Microwave,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
5839,Refrigerator,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
8788,Headphone,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
636,Laptop,Computers,Dhaka,India,23.804093,90.415238,20.593684,78.96288
6942,Washing Machine,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
9075,Air Conditioner,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
1384,Washing Machine,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
1011,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
3997,Air Conditioner,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
4659,Air Conditioner,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
2597,Laptop,Computers,New York,USA,40.712775,-74.005973,38.794595,-106.534838
8457,Laptop,Computers,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
7740,TV,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
6832,Headphone,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
6556,Air Conditioner,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
866,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
4089,Washing Machine,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
3124,Microwave,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
3543,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
8982,Microwave,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
1779,Headphone,Electronics,London,USA,52.727977,-1.882169,38.794595,-106.534838
4771,TV,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
2144,Laptop,Computers,New York,China,40.712775,-74.005973,35.86166,104.195397
9212,Air Conditioner,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
8074,Washing Machine,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
9346,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
2601,Headphone,Electronics,London,USA,52.727977,-1.882169,38.794595,-106.534838
2617,Laptop,Computers,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
3803,Headphone,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
4632,Headphone,Electronics,London,China,52.727977,-1.882169,35.86166,104.195397
1000,Air Conditioner,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4424,Microwave,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
445,Laptop,Computers,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
6426,Microwave,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
8977,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
4734,Microwave,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
2997,Headphone,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
9192,Headphone,Electronics,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
3797,Microwave,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
2421,Refrigerator,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7085,Laptop,Computers,Berlin,China,52.520007,13.404954,35.86166,104.195397
5559,Laptop,Computers,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
8578,Microwave,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
6098,Microwave,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3873,Smartphone,Mobile,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
3435,Air Conditioner,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
5349,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
5414,Washing Machine,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
4738,Laptop,Computers,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
4075,Smartphone,Mobile,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
1317,TV,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
1685,Laptop,Computers,London,India,52.727977,-1.882169,20.593684,78.96288
7460,Smartphone,Mobile,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
3297,Headphone,Electronics,Dhaka,India,23.804093,90.415238,20.593684,78.96288
5454,Laptop,Computers,New York,USA,40.712775,-74.005973,38.794595,-106.534838
8769,Microwave,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
396,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
2958,Smartphone,Mobile,Berlin,China,52.520007,13.404954,35.86166,104.195397
8342,Smartphone,Mobile,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
6369,TV,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
3676,Laptop,Computers,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5346,Washing Machine,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
4464,Refrigerator,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6951,TV,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
7305,Laptop,Computers,Dhaka,China,23.804093,90.415238,35.86166,104.195397
3966,Refrigerator,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
7416,Air Conditioner,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
3948,TV,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
2714,Microwave,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
7638,Headphone,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
4286,Microwave,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
9635,Laptop,Computers,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
6566,Laptop,Computers,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
3702,Washing Machine,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
2857,Washing Machine,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
2209,Microwave,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
7318,Microwave,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
7092,Headphone,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
1216,Microwave,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
574,Headphone,Electronics,Dhaka,China,23.804093,90.415238,35.86166,104.195397
